content_id,name,address,content_type_id,city,lat,lng,image_url,overview,tel,homepage,pet_acmpy_type,pet_acmpy_animal,pet_need,pet_etc_info,pet_facility,open_hours,closed_days,parking
1532480,백화산(태안),충청남도 태안군 태안읍 동문리 41-2 일대,12,충청남도,36.7668960557251,126.301189902246,https://tong.visitkorea.or.kr/cms/resource/74/3493374_image2_1.jpg,"태안 동문리에 위치한 백화산은 태안의 진산이자 영산이다. 눈 덮인 산봉우리의 모습이 하얀 천을 씌운 듯하다고 이름 붙여진 백화산의 높이는 해발 284m이고 정상으로 가는 길에 만나는 기암괴석과 소나무의 어울림이 좋다. 특히 산 정상에서 바라보는 일몰이 아름답기로 유명하다. 동문리 쪽에서 백화산을 오르게 되면 태을암을 만나게 되는데, 태을암에는 백제의 보물이라 불리는 태안 동문리 마애삼존불이 봉안되어 있다. 솔향기길 5코스가 지나가기 때문에, 도보 여행객들이 자주 찾는다. 특히 백화산 냉천골은 한여름에도 서늘한 기운을 유지하는 곳으로 주민들이 더위를 피해 찾았던 곳이다. 산이 높지 않아서 남녀노소 누구나 쉽게 오를 수 있는 것이 장점이다.",,http://www.taean.go.kr,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 대형견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2569511,감악산 출렁다리,경기 파주시 적성면 설마천로 238,12,경기,37.937772,126.947116,https://tong.visitkorea.or.kr/cms/resource/73/3494673_image2_1.jpg,"감악산은 경기 오악(五岳) 중 하나로 바위 사이로 검은빛과 푸른빛이 동시에 나왔다 하여 감색 바위산이란 뜻이다. 감악산 둘레길의 시작점에 위치한 출렁다리는 도로로 인해 잘려 나간 설마리 골짜기를 연결하는 다리이다. 출렁다리는 무주탑 산악 현수교로 자연과 조화를 이루도록 시공되었다. 설마천을 끼고 있는 아기자기한 계곡, 운계폭포가 감악산의 자랑으로 거의 수직으로 떨어지는 폭포는 겨울 빙벽훈련에도 이용된다. 정상에는 감악산비가 서 있고, 장군봉 바로 아래에는 임꺽정이 관군의 추격을 피해 숨어 있었다는 임꺽정 굴도 있다. 감악산은 휴전선과 가까워 정상에 오르면 임진강과 개성의 송악산이 눈에 들어온다.",,https://tour.paju.go.kr/user/tour/,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,09:00~18:00※ 자세한 사항은 전화문의 요망,연중무휴,가능
2633904,대청호 벚꽃길,대전광역시 동구 신상동 282,12,대전광역시,36.3665,127.5043,https://tong.visitkorea.or.kr/cms/resource/00/3489900_image2_1.jpg,"대전 동구는 세상에서 가장 긴 벚꽃길(26.6㎞)로 유명세를 타고 있는 ‘회인선 벚꽃길’을 구의 지역적 특성을 반영한 ‘오동선 대청호 벚꽃길’로 명칭을 변경했다. 대청호 양옆으로 길게 펼쳐진 벚꽃길. 아름다운 벚꽃, 금강의 수려한 경관을 함께 느낄 수 있다. 특히 충북 보은군 회인면에서 시작해 대전시 산성동까지 이어지는 벚꽃길은 무려 26.6㎞ 로 국내 최장 길이를 자랑한다.",042-251-6683,대전 동구청 관광문화축제 http://www.donggu.go.kr,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능요금 (무료)
2633942,마장호수 출렁다리,경기도 파주시 광탄면 기산로 313,12,경기도,37.775713,126.927864,https://tong.visitkorea.or.kr/cms/resource/56/3490756_image2_1.jpg,"마장호수를 가로지르는 국내 최장 길이의 출렁다리로, 호수의 아름다운 자연경관을 감상하며 짜릿한 스릴을 즐길 수 있는 명소로 알려져 있다. 총길이는 220m, 폭은 1.5m이며 돌풍과 지진에도 안전하게 견딜 수 있게 설계되었다. 다리 중간에는 방탄유리가 설치되어 있어 스릴감을 느낄 수 있다. 이 방탄유리는 18m 구간에만 설치되어 있으며, 무서운 사람은 목제발판이나 철망을 걸으면 된다. 다리 위를 걸을 때 느껴지는 출렁임과 함께 호수의 고요한 풍경이 어우러져 색다른 체험을 제공한다. 가족 단위 방문객과 연인들에게 인기 있는 관광지로, 파주를 대표하는 랜드마크 중 하나로 자리매김하고 있다.",,https://tour.paju.go.kr,일부구역 동반가능,맹견 제외 전 견종 동반 가능,이동장(켄넬)사용,다리 폭이 협소하므로 이동장(켄넬) 또는 안아서 이동 필수,,[11월~2월]09:00~17:00[3월~4월]09:00~18:00[5월~10월]09:00~20:00,연중무휴,가능
2729918,용소웰빙공원,부산광역시 기장군 기장읍 서부리 산7-2,12,부산광역시,35.2467,129.2045,https://tong.visitkorea.or.kr/cms/resource/87/3494087_image2_1.jpg,"용소웰빙공원은 논밭이 있던 곳에 주택단지가 들어서면서 용도를 다한 저수지를 공원화하는 사업을 진행하며 탄생했으며, 2008년 대한민국 조경대상 장관상을 받은 공원이다. 사계절 내내 자연풍을 느끼며 숲길 산책을 하기에 좋고, 저수지의 잔잔한 물결을 바라보며 휴식하기에도 좋다. 숲으로 아늑하게 둘러싸인 아담한 호수와 다양한 수생식물을 전망대에 올라 바라보면 지친 일상도 잊게 만들어준다. 산책로를 따라 호수를 한 바퀴 도는데 약 30분 정도가 걸리며, 벤치와 흔들의자, 정자, 운동기구 등 휴식공간과 편의시설이 구비되어 있어 많은 주민들에게 사랑받고 있는 공원이다.",,비짓부산 https://www.visitbusan.net/,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,불가능
2783371,구절산,경상남도 고성군 동해면 외곡1길 535,12,경상남도,35.0146429249422,128.419951604805,https://tong.visitkorea.or.kr/cms/resource/19/3491419_image2_1.jpg,"동해면에 위치해 있는 구절산은 아담한 산으로 산행에 부담이 없고, 주변 바다 풍경이 뛰어나며 정상에 서면 다도해를 비롯한 주변 경관을 한눈에 볼 수 있다. 구절산에서는 구절폭포를 만나게 되는데 이 폭포는 일명 용두폭포, 또는 사두암폭포로 불린다. 폭포 오른쪽에 백호굴이라는 석굴이 있으며, 절벽 왼쪽에는 보덕굴이 있는데 신비한 약수가 솟아나고 있다. 이 굴 주변에 있는 흔들바위는 한 사람이 흔들 때나 열 사람이 흔들 때나 똑같이 흔들린다. 서산대사가 거처했다는 사두사라는 절터에 현재도 작은 암자 하나가 있다. 

(출처: 고성군청 문화관광 홈페이지)",,https://www.goseong.go.kr/tour,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2790730,조곡동 철도문화마을,전라남도 순천시 자경1길 10-81 (조곡동),12,전라남도,34.94993249909668,127.50043539899843,https://tong.visitkorea.or.kr/cms/resource/96/3495596_image2_1.jpg,"조곡동 철도문화마을은 전라선과 경전선이 만나는 분기점 역, 순천역에 1936년 일제강점기 당시 순천철도사무소 종사자들의 주거 안정을 위해 계획적으로 조성된 마을이다. 현재 이곳에는 공동주택이 들어선 4동의 관사와 일부 복지시설을 제외하고는 등급별 관사와 승무원 숙소 등 당시의 모습을 보여주고 있다. 주택뿐 아니라 운동장, 병원, 수영장 등의 복지시설이 함께 조성되어 당시엔 신도시로 평가받았던 이곳은 일제강점기에 지어진 탓에 아직도 마을 주변에는 관사로 사용된 일본식 가옥이 많이 남아있다. 마을 한가운데를 뚫고 기차가 달려올 것 같은 카페 기적소리는 이 마을의 사랑방이자 철도문화마을 여행의 시작점이다. 카페 안에는 철도문화마을 지도가 배치되어 있으며 관사의 위치 표시, 장소별 자세한 설명과 마을의 역사까지 나와 있으니 마을을 탐방하기 전에 들릴 것을 추천한다.",,https://main.suncheon.go.kr/tour,일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 철도문화체험관은 반려동물 입장 불가- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
127978,이천 산수유마을,경기도 이천시 백사면 원적로775번길 17,12,경기도,37.3407110012255,127.462247541742,https://tong.visitkorea.or.kr/cms/resource/94/3490694_image2_1.jpg,"매년 봄 꽃 개화시기에 맞추어 산수유꽃축제가 열리는 산수유마을은 초봄에는 노란 꽃이, 가을에는 빨간 열매가 마을을 물들이는 아름다운 경관을 자랑한다. 산수유를 이용한 비누 만들기, 초콜릿 만들기, 쿠키 만들기 등 요리체험과 마을과 연계한 압화체험, 꽃차블렌딩체험 등을 진행하고 있다. 역사가 살아 숨 쉬는 마을의 전통숲에서 남녀노소 안전하고 다채로운 숲체험을 할 수 있다. 유치원, 어린이집, 초등학교 단체체험 전문, 심신의 휴식이 필요한 성인을 위한 힐링체험이 가능하다. 산수유전통숲에는 자연의 품속에서 느린 시간을 느껴볼 수 있는 어린이 및 가족단위 방문객을 위한 생태놀이터가 있다.",,http://www.2000sansuyu.co.kr,일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 1층 마당 공간은 자유롭게 이동 가능하나 숙박 시설은 동반 불가- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,10:00~18:00,매주 월요일,가능
2383570,포항운하,경상북도 포항시 남구 해도동 537,12,경상북도,36.029094,129.373672,https://tong.visitkorea.or.kr/cms/resource/55/3493455_image2_1.jpg,"2014년 1월 준공된 포항운하는 포항시 송도동과 죽도1동 사이에 있는 동빈대교와 형산강을 남북으로 잇는 물길로 바닷길과 연결하면 8~10㎞의 운하이다. 옛 물길과 생태환경을 복원하여 시민들의 공원이자 새로운 관광명소로 탄생한 이곳은 도시 사이로 흐르는 물길을 따라 크루즈를 타고 낭만을 즐기기에 안성맞춤이며 산책길로도 많은 사람들이 찾고 있다. 포항운하는 기존에 없었던 물길을 인공적으로 만든 것이 아니고, 전에 있던 물길을 복원해 옛 모습을 찾으면서 자연스럽게 운하가 만들어졌다.",,http://innerharbor.pohang.go.kr,일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 운하 내 시설은 자유롭게 이동 가능하나 승선은 불가- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,[포항운하관]09:00~18:00,연중무휴※ 크루즈는 기상상황에 변동되므로 전화문의 요망,가능
126479,인왕산,서울특별시 종로구 옥인동,12,서울특별시,37.585,126.9593,https://tong.visitkorea.or.kr/cms/resource/78/3493378_image2_1.jpg,"인왕산은 서울 종로구와 서대문구에 걸쳐있는 산이다. 산 전체가 화강암으로 구성되어 있고, 기묘한 형상의 바위들이 많아 다양한 이름이 붙었다. 스님이 장삼을 입고 서 있는 것처럼 보이는 선바위와 모자를 닮은 모자바위, 돼지를 닮은 돼지바위 등이 있으며, 인왕산 정상에는 삿갓 모양의 삿갓바위가 있다. 정상에 오르면 경복궁을 중심으로 인왕산과 함께 조선시대 한양을 둘러싸고 있던 내사산인 낙산, 남산, 백악산이 펼쳐진다. 정상 아래편에 겸재의 인왕제색도에 나오는 매바위와 치마바위가 장관을 이룬다. 인왕산의 경치가 아름다워 이를 배경으로 한 산수화가 많은데, 특히 겸재 정선의 인왕제색도와 강희언의 인왕산도가 널리 알려져 있다. 
인왕산에는 태조, 무학대사의 기도 터와 사직터널에서 자하문까지 서울 외곽을 쌓았던 성곽이 남아 있다. 많은 사람이 즐겨 찾는 코스는 사직터널을 기점으로 성곽 터와 정상을 지나 부암동으로 하산하는 코스다. 청와대 앞길과 연결되어 있어 여유가 된다면 팔판로, 효자로, 경복궁까지 걸어보는 것도 좋다.",,비짓서울 https://korean.visitseoul.net,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,
2606204,장림포구,부산광역시 사하구 장림로93번길 72 (장림동),12,부산광역시,35.080926,128.957464,https://tong.visitkorea.or.kr/cms/resource/88/3493588_image2_1.jpg,"행정구역상 사하구 장림동에 속해 있으며 포구의 이름은 지명을 따서 장림포구라 한다. 포구를 따라 늘어선 알록달록한 건물과 떠 있는 작은 배들이 베네치아의 무라노 섬을 닮았다고 해서 부산의 베네치아라는 뜻으로 ‘부네치아’라는 별명이 붙었다. 노을이 아름답고 다대포해수욕장으로 가는 길목에 있어 아미산전망대, 다대포 꿈의 낙조분수 등과 연계한 관광이 가능해 부산의 새로운 피서지로 떠오르고 있다.",,비짓부산 https://www.visitbusan.net/kr/index.do,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능요금 (무료)
125445,생각하는 정원,제주특별자치도 제주시 한경면 녹차분재로 675 (한경면),12,제주특별자치도,33.3253707253964,126.255164378424,https://tong.visitkorea.or.kr/cms/resource/76/4031676_image2_1.jpg,"제주특별자치도 제주시에 위치한 생각하는 정원은 침묵과 머묾을 통해 사람을 자기 자신으로 돌아오게 하는 곳이다. 단순한 관광지를 넘어 'K-Wellness'와 사유 기반 체험 콘텐츠를 지향하는 한국형 정원이다. 한 사람의 60년 시간이 창작하고 만든 생각하는 정원은 자연과 사유, 웰니스 체험이 결합된 콘텐츠이며 사색의 공간이다.",,http://www.spiritedgarden.com,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,09:00~18:00,연중무휴,가능
127220,북한산국립공원(서울),서울특별시 성북구 보국문로 262 (정릉동),12,서울특별시,37.62117635092582,126.99395569761464,https://tong.visitkorea.or.kr/cms/resource/53/3493353_image2_1.jpg,"북한산국립공원은 세계적으로 드문 도심 속의 자연공원이다. 수려한 자연경관과 문화자원을 온전히 보존하고 쾌적한 탐방 서비스 제공을 위하여 우리나라의 15번째 국립공원으로 지정되었다. 서울특별시와 경기도에 걸쳐 약 76.922㎢의 면적을 차지하며 우이령을 중심으로 남쪽의 북한산 지역과 북쪽의 도봉산 지역으로 구분된다. 중생대 때 관입된 화강암이 주된 암석을 이루고 있다. 북한산을 구성하고 있는 화강암 지반은 시간의 흐름에 따라 풍화 침식되면서 보른하르트(Bornhardt), 토르(tor), 판상절리, 수직절리, 타포니(tafoni), 나마(gnama), 그루브(groove) 등 다양한 미지형으로 나타나고 있다. 지질학적으로 고생대부터 화강암의 지반이 융기 및 침식되어 지금으로부터 약 2억만 년 전 중생대 쥐라기 중엽의 대보조산(大寶造山) 운동에 의해 형성되었다. 대표적인 지질명소로는 인수봉, 사모바위, 구천계곡 등 능선과 계곡을 따라 위치하여 다양한 볼거리를 제공함과 동시에 수도권 최고의 야외 지질교육의 장이 되고 있다. 거대한 화강암이 빚어낸 선인봉, 자운봉, 만장봉, 우이암, 오봉은 도봉산을 대표하는 봉우리로 장관을 이룬다. 이처럼 북한산국립공원은 거대한 화강암으로 이루어진 주요 암봉 사이로 수십 개의 맑고 깨끗한 계곡이 형성되어 산과 물의 조화를 빚어내고 있으며 아름다운 자연환경 속에서 1,300여 종의 동식물이 서식하고 있다. 또한 삼국시대 이래 과거 2,000년의 역사가 담긴 북한산성을 비롯한 수많은 역사 ·문화유적과 100여 개의 사찰, 암자가 곳곳에 위치하여 다양한 볼거리와 생태, 문화, 역사 학습장소를 제공한다.",,https://www.knps.or.kr/,일부구역 동반가능,"최근 1년이내 광견병 접종(증빙서류 필요) 을 완료한 등록된 반려견만 입장 가능(단, 맹견은 입장제한)",목줄 착용,"둘레길 10 내시묘역길 일부 구간(서울북한산 초등학교~백화사), 무장애탐방로 구간(안내센터~공중화장실)만 허용국립공원예약사이트에 반려견 동반 입장 예약 후 현장 안내센터 체크 인(Check-in) 확인",,"상시 개방※ 단, 기상 여건에 따라 통제 가능","연중무휴※ 단, 기상 여건에 따라 통제 가능",가능
125984,서동공원과 궁남지,충청남도 부여군 부여읍 궁남로 52,12,충청남도,36.2697027713353,126.912310853356,,"궁남지는 백제시대의 연못으로, 삼국사기에 의해 백제 무왕이 궁궐 남쪽에 만들어 궁남지라고 불린다. 삼국유사에는 무왕의 어머니가 궁남지의 용과 정을 통하여 무왕을 낳았다고 기록되어 있다. 현재 연못 주변에는 우물과 주춧돌들이 남아있는데, 이는 우리나라에서 가장 오래된 인공 조경으로 백제의 조경 기술 수준을 엿볼 수 있다. 
못 가운데 섬을 만들어 신선사상을 표현한 궁남지는 우리나라 최고(最古)의 인공정원으로 백제의 노자공은 일본에 건너가 백제의 정원 조경기술을 전해주었다고 한다. 백제가 삼국 중에서도 정원을 꾸미는 기술이 뛰어났음을 알 수 있다. 사계절이 아름다운 관광지이다. 
현재 궁남지는 자연과 인간의 공존하는 이상적인 친환경 여행지로 발전했는데, 자연환경 보전을 위해 적극적인 관리가 진행되고 있다. 덕분에 관광 시에는 역사와 자연을 동시에 경험할 수 있는 체험을 선사하고 있는데, 자전거와 도보를 통해 더욱 친환경적인 관광이 가능하다. 또한, 유적지를 둘러보며 관광지에 있는 역사적 가치를 더욱 심도 있게 이해할 수 있다. 
7월에는 천만 송이 연꽃들의 아름다운 향연인 서동연꽃축제가 열리고, 10~11월에는 다양한 작품으로 꾸며진 굿뜨래 국화전시회가 열려 궁남지의 아름다움을 더해준다.",,부여군 문화관광 https://www.buyeo.go.kr/html/tour/국가유산청 https://www.heritage.go.kr/,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
126128,동촌유원지,대구광역시 동구 효목동 산 234-29,12,대구광역시,35.8825752,128.6506105,https://tong.visitkorea.or.kr/cms/resource/86/3488286_image2_1.JPG,"동촌유원지는 대구시 동쪽 금호강변에 있는 44만평의 유원지로 오래전부터 대구 시민이 즐겨 찾는 곳이다. 각종 위락시설이 잘 갖춰져 있으며, 드라이브를 즐길 수 있는 도로가 건설되어 있다. 수량이 많은 금호강에는 조교가 가설되어 있고, 우아한 다리 이름을 가진 아양교가 걸쳐 있다. 금호강을 끼고 있어 예로부터 봄에는 그네뛰기, 봉숭아꽃 구경, 여름에는 수영과 보트 놀이, 가을에는 밤 줍기 등 즐길 거리가 많은 곳이다. 또한, 해맞이다리, 유선장, 체육시설, 실내 롤러스케이트장 등 다양한 즐길 거리가 있어 여행의 재미를 더해준다.",,https://tour.daegu.go.kr,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
988459,강구항 대게거리,경상북도 영덕군 강구면 강구리,12,경상북도,36.3588,129.3913,https://tong.visitkorea.or.kr/cms/resource/97/3014897_image2_1.jpg,"강구항 대게거리는 경상북도 영덕군 강구항에 있는 대게거리이다. 11월부터 이듬해 4~5월까지의 대게 철에는 수많은 대게잡이 어선들이 이곳에 집결한다. 대게 위판장이 운영되며 일명 대게 거리로 불리는 식당가가 3㎞에 이른다. 대게 거리 주변에는 강구 수협 공판장과 대게 직판장 등이 자리해 있어서 대게를 직접 구입할 수 있으며, 매년 대게 철이 되면 강구항 일대에선 영덕대게축제가 열려서 평소보다 더 많은 방문객이 이곳을 찾는다.",,,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
1720749,계족산 황톳길,대전광역시 대덕구 장동,28,대전광역시,36.3947042,127.4538486,https://tong.visitkorea.or.kr/cms/resource/08/2661808_image2_1.jpg,"계족산 황톳길은 2006년 질 좋은 황토 2만여 톤을 투입하여 조성한 맨발 트래킹의 명소이다. 경사가 완만해 맨발로 걷기 무리 없을 뿐 아니라, 여름에는 발끝부터 황토의 시원한 기운이 올라와 무더위를 식히기 좋다. 신발을 신고 걸을 수 있는 둘레길도 있으며, 산책로의 시작 지점에는 황톳길 이야기와 미술 작품을 살펴볼 수 있는 숲 속 광장이 있다. 놀이터나 정자 등 편의시설, 세족장이 있어 발을 담그고 잠시 머물기 좋다. 곳곳에 벤치가 있어 산책 도중 쉬기 좋고, 자리에 앉으면 대청호, 벚꽃 나무 군락 등 대전 시내가 한눈에 담긴다.",,https://www.durunubi.kr,일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수- 맨발 체험이 가능한 황톳길은 동반 불가- 황톳길 옆 보행 도로는 동반 가능",,상시 개방,연중무휴,
2663631,방아머리해변,경기도 안산시 단원구 대부북동,12,경기도,37.2895262898783,126.577476660827,,"방아머리해변은 경기도 안산시 대부북동에 위치하여 서울·경기 지역에서 찾아가기 좋은 곳이다. 모래사장은 워낙 넓어서 사람이 많이 오는 주말에도 붐비지 않으며 모래가 부드러워서 맨발로 다니기 좋다. 밀물 때에도 해변의 적당한 수심은 물놀이하기에 좋고, 썰물 때에는 생생한 갯벌 체험을 하며 촉촉한 갯벌을 따라 걸어보는 기회를 제공한다. 갯벌 체험은 도구를 준비해 온다면 별도의 비용이 들지 않으며 동죽과 게를 잡을 수 있다. 또한 해변 옆 솔숲 길을 따라 산책하거나, 방아머리 음식문화 거리에서 다양한 음식점과 분위기 좋은 카페도 많이 있어 함께 즐기기에 좋다.",,대부도생태관광 https://daebuecotour.com/,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2756585,함창명주테마파크공원(명주테마공원),경상북도 상주시 함창읍 교촌리,12,경상북도,36.577351,128.161663,https://tong.visitkorea.or.kr/cms/resource/55/2756755_image2_1.JPG,"함창명주 테마파크 공원은 경북 상주시 함창읍에 자리 잡고 있다. 명주의 역사와 유래, 명주 짜기의 전통을 후세에 알리고 천연섬유인 명주의 가치를 새롭게 인식시키기 위해 건립된 명주 박물관과 한복의 아름다움을 감상할 수 있는 한국 한복 진흥원도 가까이 있다. 상주의 대표 전통산업인 함창명주의 위상을 높이고 알리기 위한 ‘함창명주 페스티벌’도 이곳에서 개최하고 있다. 18,500㎡ 규모의 장미 동산에는 20여 종의 다양한 장미꽃 품종 약 4만 그루가 100만 송이의 꽃을 피워 장관을 이룬다. 산책로도 잘 꾸며져 있어 자연과 생태, 장미 그리고 명주의 가치와 역사를 감상할 수 있는 테마 공원이다.",,,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,09:00~18:00,연중무휴,가능
2767886,송도 도그파크,인천광역시 연수구 센트럴로 350 (송도동),12,인천광역시,37.408118,126.634506,,"인천 연수구 송도동 달빛축제공원 내에 있는 송도 도그 파크는 5,500㎡ 규모의 야외 반려견 놀이터로 입장료가 무료이다. 전염병, 유기방지 동물 등록을 한 후 입장 절차를 거친 반려견만 들어갈 수 있다. 인식 칩 또는 인식표가 없는 반려견의 경우는 보호자가 동물등록증을 소지해야 입장이 가능하다. 도그파크는 대형견, 중소형견, 혼합형인 3개의 공간으로 구성되어 있고 반려견 보호자를 위한 공간으로 벤치와 그늘막이 설치되어 있다.",,https://www.insiseol.or.kr/park/,전구역 동반가능,맹견 제외 전 견종 동반 가능,목줄 착용,배변봉투 지참 및 배변처리 필수,"펜스, 안전문, 운동장, 산책로, 놀이기구",- 화요일~금요일 11:00~20:00- 토요일~일요일 / 법정공휴일 10:00~20:00,매주 월요일,가능
2784124,공룡발자국공원,"울산광역시 중구 종가로 250 (유곡동, 우정혁신도시1차 동원로얄듀크)",12,울산광역시,35.562963,129.307188,https://tong.visitkorea.or.kr/cms/resource/32/2800032_image2_1.JPG,"울산 중구 공룡발자국공원은 약 1억 5천만 년 전 공룡이 살았던 시대의 발자국을 관찰할 수 있는 특별한 장소이다. 이곳은 공룡 발자국을 비롯한 다양한 고생물학적 유적들이 잘 보존되어 있어, 공룡 연구와 교육의 중요한 현장으로 알려져 있다. 공원 내에는 발자국을 실제로 볼 수 있는 탐방로와 전시관이 마련되어 있어 방문객들이 쉽게 공룡의 흔적을 체험할 수 있다. 또한, 아름다운 해안선과 자연경관이 어우러져 산책과 힐링의 공간으로 인기가 높다. 공룡발자국공원은 가족 단위 여행객들에게도 매력적인 명소이다.",,,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능요금 (무료)
126230,경주 보문관광단지,경상북도 경주시 보문로 446 (신평동),12,경상북도,35.84369802390392,129.2869679882431,https://tong.visitkorea.or.kr/cms/resource/85/3479385_image2_1.jpg,"경주 보문 단지는 경주 시가지에서 동쪽으로 약 10여㎞ 정도 떨어진 명활산 옛 성터에 보문호를 중심으로 조성되었다. 보문관광단지는 전 지역이 온천지구 및 관광특구로 지정되어 있고 도로, 전기, 통신, 상하수도 등 기반 시설이 완비되어 있으며 컨벤션시티로의 육성, 보문관광단지와 연계한 감포 관광단지의 개발을 추진하고 있는 등 국제적 수준의 종합관광 휴양 단지로 자리를 잡아가고 있다. 총 8,000,036㎡(242만 평)의 대지에 국제적 규모의 최고급 호텔, 가족단위의 콘도미니엄, 골프장, 각종 수상시설, 산책로, 보문호와 고사분수 등 수많은 위락시설을 갖춘 경주의 사랑방이라고 일컫는 종합관광 휴양지이다. 경주지역에는 특히 벚나무가 많다. 어느 특정 지역에만 많은 것이 아니라 도시 전체가 벚꽃 천지인 것이 다른 지역과 다르다. 4월 개화기 때에는 발길 닿는 곳마다 온통 벚꽃 천지이지만 그중에서 특히 이곳 보문호 주위와 불국사 공원 벚꽃이 한층 기염을 토한다. 바람이라도 부는 날이면 꽃송이가 눈발처럼 날려 환상적인 경관을 연출한다.",,경주문화관광 http://www.gyeongju.go.kr/tour,전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2615569,짚트랙코리아,충청남도 보령시 해수욕장10길 79 (신흑동),28,충청남도,36.3208378219891,126.506090133116,https://tong.visitkorea.or.kr/cms/resource/35/2947535_image2_1.jpg,"대천 짚트랙은 대천타워 안에 자리해 있다. 대천타워의 최상층인 20층에는 스카이워커가 있는 전망대가 있으며, 19층에는 짚트랙 탑승장이 있다. 대천 바다를 가로질러 가는 코스로 탑승장에서 지상까지 연결된 거리는 613m, 높이는 52m로 타게 된다. 20층 높이에서 대천의 바다를 발 아래 두고 하늘을 가르며 타는 짚트랙은 짜릿하고 스트레스를 한방에 날릴 수가 있다. 짚트랙을 이용할 경우 전망대가 입장료가 할인 되며, 짚트랙 옆에는 스카이바이크가 운행 중이여서 같이 연계하여 이용하기 좋다.",,http://www.ziptrek.co.kr/,일부구역 동반가능,중소형견 동반 가능,목줄 착용,"- 하네스 및 목줄 착용 상태로 안고 짚트랙 동반 가능- 안전상, 이동장(켄넬) 사용보다는 보호자가 안고 동반하는 것을 권장- 라운지는 자유롭게 이동 가능하나 카페 이용은 제한될 수 있음",,,※ 자세한 사항은 전화문의 요망,
